Time,Voltage,Current,Vibration,Temperature,Health Status
16:35:13,244.4744076,3.7,2.68,44.06,Faulty
16:35:14,244.0397722,3.18,0.77,43.94,Healthy
16:35:14,244.3456267,3.12,2.26,43.94,Warning
16:35:15,244.6112373,3.2,2.07,44,Warning
16:35:16,243.8707472,3.14,1.71,43.94,Warning
16:35:17,242.9934275,3.13,2.31,43.94,Faulty
16:35:18,244.1041626,3.13,2.23,44,Warning
16:35:18,244.2812363,3.15,1.84,43.94,Warning
16:35:19,244.8205063,3.17,1.58,43.94,Warning
16:35:20,248.7724696,3.16,1.28,44,Healthy
16:35:21,244.2731875,3.18,2.32,44,Faulty
16:35:22,244.3536756,3.17,2.14,43.94,Warning
16:35:22,244.1122114,3.15,1.05,44,Healthy
16:35:23,244.0075769,3.18,0.68,44,Healthy
16:35:24,243.5890391,3.22,1.92,44,Warning
16:35:25,244.4019684,3.14,3.4,43.94,Faulty
16:35:26,244.1122114,3.17,1.52,44,Warning
16:35:26,243.5890391,3.18,2.06,44,Warning
16:35:27,243.3073309,3.14,2.11,44,Warning
16:35:28,243.6373319,3.21,1.31,44,Warning
16:35:29,243.9753817,3.2,2.18,44,Warning
16:35:30,244.2812363,3.19,2.98,44,Faulty
16:35:31,244.6836766,3.21,1.9,44,Warning
16:35:32,244.6836766,3.14,1.43,44,Warning
16:35:32,245.0619704,3.15,3.46,44,Faulty
16:35:33,244.0075769,3.18,1.6,44,Warning
16:35:35,243.9109913,3.18,2.88,44,Faulty
16:35:35,243.878796,3.19,2.03,44,Warning
16:35:37,244.498554,3.75,2.23,44.06,Warning
16:35:40,244.0800162,3.75,1.17,25,Healthy
16:35:40,244.2490411,3.75,2,44.13,Warning
16:35:42,243.9351377,3.16,2.85,25,Faulty
16:35:46,244.0156257,3.21,3.1,44.06,Faulty
16:35:56,9.087101015,2.34,1.38,44.06,Warning
16:35:56,4.54757491,2.22,1.53,44.06,Warning
